,OSA,Healthy
Air-C4b,0.003057453456985934,0.013219667281680956
Air-O2d,0.0034413724979822377,0.023910321638866274
Air-O2t,0.001938463916745029,0.007717284878751988
Air-O2a,0.0026401733039508476,0.013199725056510977
Air-O2s,0.002300228264111084,0.012020757339401748
Air-O2b,0.002618934116737296,0.018247436537999408
Chest-Abd,-0.0036485682698275887,-0.003608924083148666
Chest-Chin,0.003930823118087967,0.014351470607937126
Chest-Leg,0.002574479918749881,0.012238472356931441
Chest-Eye1,0.0029260225303545727,0.009052737029455044
Chest-Eye2,0.0031714989908535164,0.0096642987349389
Chest-FLd,0.003751933495132985,0.014907544943236446
Chest-FLt,0.0028550779681641206,0.010510137681322642
Chest-FLa,0.0032015330408026684,0.012506421635229812
Chest-FLs,0.0029588120290577466,0.0114970502694514
Chest-FLb,0.0028740775590420757,0.010555816512641236
Chest-C3d,0.0035805443832880547,0.013851558174683466
Chest-C3t,0.0022940729475619944,0.00662781794395738
Chest-C3a,0.0030099841488811325,0.010195459056606428
Chest-C3s,0.0024164095552424354,0.00797355968524093
Chest-C3b,0.002889522695452506,0.009339564788105917
Chest-O1d,0.0032676555449951718,0.013290464767252602
Chest-O1t,0.0018134310936709045,0.005045920164786238
Chest-O1a,0.0024805528862788255,0.007324825942979704
Chest-O1s,0.0018941845303681822,0.0061298219392066115
Chest-O1b,0.002138938377467735,0.00665792145645118
Chest-FRd,0.003674725581760136,0.014350037009539695
Chest-FRt,0.0024704751504802318,0.007647870472591305
Chest-FRa,0.002763964634463667,0.010418254811892588
Chest-FRs,0.002203174860313641,0.00694022356828884
Chest-FRb,0.002717918547828441,0.00858869647415299
Chest-C4d,0.0036340689885494618,0.01591361987502438
Chest-C4t,0.00265461859457279,0.008047484158541122
Chest-C4a,0.0028810281660776858,0.010095431636184118
Chest-C4s,0.002446643097380787,0.008999122025665107
Chest-C4b,0.0021554544675910924,0.006413400074586751
Chest-O2d,0.00300298176985637,0.012332443882277047
Chest-O2t,0.0018405213816419664,0.005680128433673387
Chest-O2a,0.0018544375383370791,0.004823329094150465
Chest-O2s,0.0019494688875894793,0.006610704805718531
Chest-O2b,0.002187665923307509,0.007414435651451076
Abd-Chin,0.004359379245408158,0.01893589746845297
Abd-Leg,0.0024517000305141244,0.009276905243890205
Abd-Eye1,0.0035216592593199565,0.010835370449602536
Abd-Eye2,0.0029884540753075057,0.00962399970756716
Abd-FLd,0.003958024874601717,0.015644064239172827
Abd-FLt,0.0031045022385396857,0.01140282228194038
Abd-FLa,0.0036827976433660937,0.014677959683435748
Abd-FLs,0.0037880344438446303,0.01534818624512605
Abd-FLb,0.004061837557035163,0.01360186998508774
Abd-C3d,0.00345956705273138,0.015059198599670027
Abd-C3t,0.0027430184572032313,0.008939410660224785
Abd-C3a,0.0029178739366397003,0.011098098088455128
Abd-C3s,0.002809400774307343,0.01102186080635787
Abd-C3b,0.003914317572614084,0.011763738273516698
Abd-O1d,0.0039303181580817356,0.020311111755001776
Abd-O1t,0.0025245010697822643,0.007592477747971509
Abd-O1a,0.002614162701981059,0.008245937277280797
Abd-O1s,0.0026709990426074335,0.00991822190155362
Abd-O1b,0.0034950577210232175,0.012544132471192399
Abd-FRd,0.0038146362777078694,0.015268424523186159
Abd-FRt,0.0032439007728224563,0.011077699296903396
Abd-FRa,0.0035419633722898664,0.015060255766676897
Abd-FRs,0.003615525756755568,0.013064395026566991
Abd-FRb,0.0031122429096649487,0.009634157597038253
Abd-C4d,0.0034627648772343088,0.015073345347074881
Abd-C4t,0.0032682873266241057,0.010636731549248612
Abd-C4a,0.0035630499193833993,0.013456329168400833
Abd-C4s,0.0030061450452094677,0.011503021692940995
Abd-C4b,0.0034288314894737756,0.00971131065601094
Abd-O2d,0.0036630418685842285,0.018377385106538302
Abd-O2t,0.0022459035607530313,0.006267963678344339
Abd-O2a,0.002383173081145485,0.008079060332250759
Abd-O2s,0.002159299921451643,0.008170693803526079
Abd-O2b,0.0025980652115611567,0.009289546080265446
Chin-Leg,0.0026948853702873136,0.008340632448606774
Chin-Eye1,0.0020017009237728684,0.006200470376660892
Chin-Eye2,0.00042591328027672846,0.003150098032750911
Chin-FLd,0.0044433967858174715,0.016451584770097432
Chin-FLt,0.0021396598470724,0.005637316498266523
Chin-FLa,0.0036015083222244067,0.01177438267823348
Chin-FLs,0.0022515410603551993,0.007521099019087006
Chin-FLb,0.00590468470750827,0.018961354338186517
Chin-C3d,0.004969423533473579,0.01748234323569915
Chin-C3t,0.0008912219443389166,0.002152649301539282
Chin-C3a,0.0044203945311257695,0.013087661781274582
Chin-C3s,0.003917738374534947,0.011685166457714988
Chin-C3b,0.004981459550208393,0.01716203357907701
Chin-O1d,0.005207626372175349,0.01936168810478204
Chin-O1t,0.0009896120596859551,0.002525663662832638
Chin-O1a,0.002984071604961074,0.00991321028870948
Chin-O1s,0.003158791464875234,0.013111287184381235
Chin-O1b,0.003657642952220548,0.01424198863986004
Chin-FRd,0.004810390594081176,0.01637950605430057
Chin-FRt,0.0019366011718213818,0.004959620011917143
Chin-FRa,0.0011384616999505028,0.005183362834461957
Chin-FRs,0.0021774396304011833,0.006067161662492364
Chin-FRb,0.003680877924926232,0.012740385286870349
Chin-C4d,0.004891365116815712,0.01831763388989502
